cluster_size,au_atoms,ag_atoms,au_ag_ratio,avg_binding_energy_ev,coordination_number,surface_energy_ev,stability_score,homo_lumo_gap_ev,formation_energy_ev
53,70,72,0.7889851599207933,-3.936832782923244,10.71317286456602,1.1841388693151107,4.9920287995997015,2.1760747924881985,169.6131903911937
56,9,77,0.4464195164015822,-4.234845159046444,5.162613539364033,2.119957487366945,2.943270375957524,2.11553408424432,195.08359981182974
46,44,76,0.7983803405183525,-2.403153514537843,8.045573950250992,0.9765793411061832,3.4709762019220816,2.015103585152093,86.61128568727821
74,16,56,0.8224223736682784,-3.394958358616946,4.496331335652434,0.948765959599591,2.664998307412653,1.8571570950954355,196.78548649342818
19,25,24,0.8575623376612838,-3.2029613207899583,4.569245431023278,1.5090058481096715,2.777138931589026,2.374537594958515,43.4609661059022
58,84,1,0.9166352358412072,-4.406552721619827,8.59092679741677,1.0216984919241778,4.665372176277296,2.0568631557532346,194.63226333627998
64,91,63,0.4309852205132962,-3.721270652174853,8.528147399102568,0.5181740699024326,4.283081154122116,1.7635076539419894,200.81009304105407
12,61,34,0.3188668183211388,-4.398970788376608,11.024268102755656,1.796595054597603,5.1516752723452495,2.448605145999844,36.71407773980702
57,45,6,0.5821987465941139,-1.862442682196257,8.462989405280585,1.522187642944796,3.2441562131107027,2.0358424486849587,83.82111819022046
64,63,84,0.3711724234376276,-3.769809950344409,11.678328163238804,1.3910356289863224,5.131451312654939,1.6841260513576883,191.63020295818916
9,1,17,0.601074166800233,-2.827988491280976,4.389558787199438,2.4339370292366307,2.2364665920274107,2.2916741487334225,21.89855062626853
72,53,66,0.7055858626438246,-4.383062038016609,4.7840614782459285,1.6423983679258274,2.9255365580424857,1.57607678222399,256.5430594524532
10,64,41,0.6884050184921369,-2.4994578260830256,4.352526892563051,2.226863155578769,2.1783533466753067,2.373059316555544,24.29803005046293
98,50,38,0.3745528870201213,-3.5309179627377185,5.48221480266832,0.7789004724103203,2.9396474813574294,1.5917542255795962,273.90858108579243
51,52,40,0.1668602016987528,-1.8062424391270024,8.330160887533424,1.6384129262588554,3.578374467142714,2.140235705209603,72.85908294744965
59,35,74,0.4305293384622075,-1.8356454331978929,9.164577451419424,2.2359592534618056,3.2126748601037773,1.9174094780419777,88.05536419938205
44,25,23,0.1425941440819087,-3.524128144914757,4.36468126358935,1.666211514559796,2.729080319628739,2.222861554557129,122.80585507008172
56,28,59,0.8900970351838083,-1.7971173129285964,11.567767118764795,1.936028356254003,4.088498449163339,1.8019898541785109,88.54758349930108
20,20,45,0.3458774607378574,-1.5115269795036634,10.73732301320305,1.2440871356244148,3.564855329904101,2.1296617560644844,26.639306430249874
17,10,18,0.1544597472233237,-2.023753007628156,6.372899857256745,0.6848990340741332,2.4201327221228777,2.324445230110338,31.19742983399201
34,39,67,0.0254477599057508,-1.965385956734313,4.617500241811744,1.4158005902541428,2.240591904191821,2.1984065448939307,56.77290436651038
23,10,89,0.6458223862864843,-3.7529737916727295,5.359096585752458,1.288958781677715,3.425577160042147,2.266730525190591,74.92208705420485
21,35,41,0.6369023174547432,-2.769892803426731,5.015555310039781,2.234120364757895,2.2825291317344503,2.0832557899960125,47.43930689108762
67,58,31,0.3406041665812916,-4.298232258097896,4.986270234391575,0.9879906047049444,2.920297765361853,1.8210879960487212,223.901089294268
23,38,38,0.071711888847651,-4.215246189534991,8.14849350932587,2.433468455070216,3.7860914799981535,2.1395530499495146,79.55896964620705
96,98,35,0.409628894895232,-1.503322163900128,5.966779539947202,2.416276239608992,1.9616469600641904,1.6069672548830038,112.19835771857069
62,53,96,0.3112174950633936,-3.5200822517222674,6.865117732233156,0.9952632861428774,3.369574176664199,1.9166598246096846,171.95299627667566
59,97,35,0.6771206397350094,-2.2554482638534608,11.91604266707458,1.196103910954641,4.627558127391388,1.8160120213672646,109.38897814765883
94,54,2,0.6057792494526903,-2.08000484091955,9.47451399140276,2.29111148174777,3.466619152903795,1.5086133082663307,162.60777939431836
94,23,72,0.36459372819754,-1.9259301869783123,11.59184533637601,2.433244441792215,3.831834648389036,1.454078647811105,144.9363079444494
66,21,7,0.2178925542549901,-1.5071151077935303,5.140452440264925,1.386878205672088,2.20709554674021,1.8337320902726826,81.11984275449323
27,68,96,0.988035966155592,-3.775510544229397,7.057115798660554,1.1419940912817956,3.8311182046642833,2.3255142320501236,90.06210247853117
13,55,69,0.4540016211961148,-4.378947519420901,8.437854426258834,1.552188026503084,4.15048639525608,2.271427395366446,46.74482009942022
16,32,40,0.688274235780237,-3.266425446016242,4.614064495109904,1.8755384127314696,2.61209257215481,2.3904046515517843,54.818661279909875
5,35,67,0.1405529675783607,-4.10975799051316,4.033499549023663,1.0469490307499596,2.962718928135602,2.396974238162756,19.26658019021036
62,19,12,0.4855896996593978,-4.432722332513834,9.36347467037534,1.9729463492381456,4.521321660433125,1.8007127167737655,211.0592138969071
5,82,48,0.0275367198694654,-3.418719518575542,9.134556134411485,0.6033147142292821,4.198068194287858,2.4392969640045443,17.44158617982483
38,98,59,0.50545511791045,-2.148785246774291,7.286310479996894,0.5985889855288329,3.4627521810391224,2.0164757677580627,67.22886342635233
52,80,1,0.9640174071177025,-2.801457926324788,7.917152608256261,1.2725754102910904,3.6541517742633824,1.9246350694652818,122.98941350552491
93,61,59,0.3842067129858002,-3.561666032368938,7.323544004736717,1.2069463841214412,3.528625205543336,1.450212210741115,268.35385956459874
5,97,4,0.0389960125749115,-2.536973983521841,4.192040358759111,1.1312664307343046,2.161114202607319,2.646472513291639,9.455616014168497
20,72,43,0.0309557909193435,-3.803945459073568,6.682972849739699,1.48203952533782,3.3215404425483728,2.3035263551971727,54.74163616373026
65,25,26,0.3879867599468695,-4.456855661783745,5.416658043178319,1.1414671646231425,3.544669110182615,1.7800274492007415,230.7113781263246
68,65,31,0.160024936463194,-2.206939840690718,4.78739351281095,0.8845158369361839,2.2335438043782734,1.841397991073422,115.80492506252857
67,72,20,0.0233520963281859,-2.628770745407973,11.653763471114798,1.1189390981772018,4.441204911654445,1.818767195030917,137.99949470484373
73,72,7,0.7562136139501768,-2.21309212649712,8.794877800337325,2.4498085456204697,3.520964320594132,1.7479030400466777,132.18747220953486
26,39,71,0.4585230088818907,-4.383185949937003,9.82925027389282,1.3222268339896972,4.721782788646375,2.301416670004343,99.5197902804467
97,16,49,0.2892447719726545,-1.9886411165080435,6.52290994612894,1.3894255537166715,2.9430753223200683,1.6057507710047305,156.2919082901391
71,0,66,0.9000831830164807,-2.6414213998910903,7.145177035952122,1.65308997990228,3.3191239677337334,1.7369498852389473,144.053320203638
80,88,43,0.1161389602005256,-2.80981394786208,5.895391951173788,2.466681536828453,2.375486387337317,1.6424181759355319,182.05110600427386
30,60,57,0.9559188289553192,-2.6261578556564054,4.775725367723398,0.983202552871526,2.5617055132526683,2.172494830284836,69.01094596898199
20,42,2,0.3139667173773528,-1.906700259394908,5.43225309953267,1.862564221064868,2.4492296691362343,2.0698078835264413,27.45828962872162
55,41,85,0.8884036723086812,-2.7391904803232787,10.380112362371886,1.931969387083448,3.867721177624853,1.7984808937801446,119.85429530085968
90,24,69,0.6029428764794615,-2.757148860335462,9.420366441470208,1.7146488335861318,3.9302761615777024,1.7366874267444525,198.58815891779926
61,38,1,0.8267073597414875,-1.5279625288027026,8.375431007883815,0.6771566792732882,3.263206419265968,2.0544967713501285,70.64007984016068
33,34,86,0.9840131632104644,-2.229809498794296,7.800718982934145,1.853744551655153,2.8088341519635005,2.1450963960443623,62.10837293738871
82,2,43,0.2884054378187457,-3.1731185836465943,11.379474269248997,0.628189422072351,4.810224234504527,1.7376556963055765,207.5518383441777
96,43,1,0.961135485407593,-2.377808999901217,4.581879582229347,1.692285299099794,2.115850360124785,1.5711250154543537,184.71339341194863
73,50,80,0.3894818949024203,-3.3323085849246343,6.244806505903328,1.979162354443485,2.815950747919112,2.077888080845524,190.16936047058815
51,93,34,0.3855119047369223,-3.813373612549503,6.799502828565712,0.9219397812399008,3.621191662979754,2.1019574911434575,153.3983518904027
98,97,97,0.3403871042545057,-2.7094443693367216,10.259406497702305,2.183244015085548,3.5728190166031197,1.5072082408519234,216.03234534513783
66,11,86,0.5414076073475852,-1.7154537056581454,11.940116961295772,0.5607076110660085,4.275357750656569,1.7444459559399572,88.71178989829126
73,18,29,0.1541450431784871,-1.712581439953612,5.9253641180572245,2.187625727316612,2.750766020753668,1.6093553679742427,108.64957534945796
80,43,7,0.5537114853580112,-3.474284165683529,10.994458673096643,1.4206581012855302,4.789335275162489,1.7203463635867222,220.35600567567286
20,58,21,0.541704812410004,-2.916967601334915,10.64498208345433,0.935175879863289,4.251131989605137,2.2243649254715696,47.79490525011807
94,48,43,0.76190181260487,-3.8650923042904166,5.797259181134133,0.767556289987936,3.6887267873393856,1.4177746290402327,295.3178954420047
94,60,57,0.8336499619375856,-1.5131066715033494,7.194660641593781,2.406614335164745,2.367274278084857,1.4953427115757474,106.69379303238672
52,16,35,0.440441350312424,-1.5566462763961928,7.277382954340153,0.6453311751623134,2.810112266232209,1.8718451996385606,55.952441038177746
89,73,68,0.3023332493514937,-2.551473210877658,11.825765348212467,0.8981868398718513,4.389144563789724,1.7787141635072563,174.0366110416388
43,56,76,0.2593348973170944,-2.08675782096758,5.447135211031187,1.195644694866092,2.506864218188083,2.158163975694945,78.09738955842066
37,54,92,0.1946238367048719,-2.3546995161489,10.393263768838256,1.740469697922241,4.204953305616502,2.129202735868338,66.93981494854522
98,46,30,0.0576475821990248,-2.7205253428815954,6.673541713384879,1.5896021705521968,2.7783157287655937,1.6679944138890026,226.08018331025835
27,11,46,0.3424479788347133,-4.3399560090333065,9.846962766209284,0.751286984824628,4.361970026912836,2.237736830764762,90.92181180183248
14,61,54,0.2702476921307832,-3.135706972342017,7.360088034365303,1.0794559674764292,3.691636109868074,2.2738715798671736,36.042674606215776
73,79,79,0.9664173858664074,-2.475641093497768,8.62687810493232,0.9775035421720482,3.9902209992485695,1.9223124077269658,152.28798962310904
38,87,61,0.5577088262500439,-2.467405158348946,10.660894186609047,0.9270857089806828,3.8565679668682136,2.173891004368466,85.03958125460356
56,82,29,0.3472770390305075,-3.380632144732849,10.433324519871071,1.322288672959974,4.544531051454806,1.8362753845673543,161.75983796721363
99,7,54,0.580467600993696,-1.6749240400259082,10.9313854683176,1.9080629051833136,3.871120505991408,1.4909661321916392,138.69581512301764
14,94,15,0.1391967013456955,-3.997928903289657,4.476938602757272,0.934905864434472,2.8116965784131693,2.272438174661524,49.89711634590147
23,20,11,0.4440437492022029,-2.998921661353318,9.536404424317958,1.2333577594059628,3.779351681541896,2.1317200269035665,58.14279331490697
62,80,16,0.6262343214210638,-2.427348070347532,5.119899013774103,1.2818348536823243,2.711515462766196,1.972617754753164,124.28826967007079
5,86,15,0.4888978317924514,-2.408592582324572,7.326548544147288,2.4529130588708203,2.9555228738705352,2.640941664047013,6.878441747655623
73,79,11,0.4017788006543242,-2.554083129693553,8.388707320437508,2.409332713758138,3.3474420768078224,1.630143242618086,145.06746035699197
8,69,7,0.9938483888996982,-3.67413535964442,7.221915877974646,2.100275165504152,3.39120484247266,2.476296923669057,23.49759401466953
20,71,83,0.880314762148927,-4.031380293940134,8.15689340642406,0.9833178416383704,3.990606206500499,2.234935743087817,63.6511615904175
28,24,2,0.6234059581594401,-2.5921790195198677,11.972210470388951,0.6360746281833394,4.272665710849119,2.17128746162353,55.79866979060866
84,81,15,0.5693773611822828,-2.702093651581687,5.081738509702838,1.1338082754412495,2.5899294886165287,1.6007606075761132,185.06263062357294
6,88,29,0.620660479824584,-3.961931969132277,9.403648362691404,1.0335890988676617,4.748980800560103,2.3536009230320185,23.793799494687484
96,11,22,0.2013121078224332,-2.38458256328831,7.168007731084922,1.5118516002927878,2.843945351354756,1.5448521627944827,183.57797529200147
36,14,91,0.3951377432643186,-3.134484024799031,5.06407839125863,2.0554558201355864,2.296956798743168,2.0569049883588963,97.6607903194884
95,58,4,0.0394595328908993,-2.4967182251905413,5.269894106994476,2.216645877757716,2.427405213203506,1.5770456825779837,184.04213954381365
88,25,83,0.4755460374868266,-1.987898760689548,11.594184849964936,2.189728170821017,4.207039928539047,1.6149761890550864,138.9797754561456
28,25,64,0.5430245839576632,-3.990814714269231,11.036811973694096,1.2193511224461355,4.800620519586225,2.1961051953133586,85.81013799661676
16,46,29,0.2277497361032096,-4.44256539600949,11.256335683320174,1.8744686869213656,4.932055206685967,2.24924363379584,47.53215398355617
54,31,20,0.9640288471655136,-2.16269224081264,11.932262206619091,1.12566839504844,4.568805387461399,1.9023228669431667,93.01490137389254
39,9,83,0.909454610937242,-2.670907724542152,5.666523120068144,0.6218110864703654,2.90379337591109,2.1855391225825755,82.72358346379875
37,15,69,0.7221432354559059,-2.401081291133635,6.843514698912494,1.9031305312058848,3.105101010582412,2.180091718762438,78.63925493376625
37,70,21,0.5333866287653626,-1.9855350750340723,9.353752239398933,0.5196551051395757,4.237195858866774,2.032244475520145,61.92589664378244
65,16,81,0.869969159647685,-2.0915671955264985,7.870420318885178,1.3183651749169771,2.8792441438194345,1.8599332305429226,103.64056004573189
55,22,71,0.1306523438234629,-1.6172395592135258,7.347116267026668,1.1587585386041517,3.078295256566523,2.0251387123371787,80.42900343706609
47,25,31,0.790509794274885,-2.892194763443645,6.862489994684744,1.8867550770377048,3.138376808007496,1.8630594718878626,114.85169158310782
16,84,32,0.1248208139668483,-3.034513102020284,8.750245055547618,2.032490945520758,3.922502837535764,2.3943360192379934,41.752256223202714
71,85,15,0.7942106625494054,-3.29433840032781,8.604747429120657,1.1081892719425677,4.101813702986884,1.7237376241054154,185.98600064437048
69,6,75,0.2757675682513569,-4.038926871467386,5.291662672513921,2.123254028889707,3.018226793375468,1.867059866859316,218.15156712138236
37,13,37,0.8770905810181889,-2.782178301353933,7.773918700147512,1.0878335210098675,3.667193872973879,2.053674084345748,80.49144383972116
44,78,97,0.9440420938253978,-3.668962427022064,8.427774209678798,1.3926527199731225,3.932959744863421,1.879511789933548,134.5912205296976
78,6,13,0.1487959694051156,-1.7360774633610738,8.562295509851124,1.954037054028268,2.9323315400136543,1.5572457562116837,117.75416524340407
47,8,35,0.4626756050653935,-2.750427587168707,5.680857543298814,1.8858404584495767,2.8357003897934208,2.0348084946661382,111.13229491890435
48,47,96,0.9809873781626852,-2.7214794584756694,9.938171138018294,2.4747369446244,3.704328783929244,2.0459722501721482,102.06056409653434
33,71,22,0.4834074359731466,-3.43522601736897,4.201592758568557,0.9503220484318636,2.82131908675741,2.079568337489559,85.09187969209576
17,58,65,0.8635475225145451,-4.344031944066877,6.838654844345301,1.8246358270791647,3.716786334383462,2.3938592458777377,59.78326567386555
16,86,84,0.5887315221313199,-4.404768703881034,10.241701188285068,1.7193638165515548,4.2835298967162405,2.1738479937731037,47.53884258186299
99,92,1,0.3753299079196018,-3.229994567540408,8.511143368443218,2.33019690898006,3.5019579564524883,1.5033920201352684,257.43140832012426
50,81,90,0.2857835555258702,-4.246303865708287,6.089299460086882,0.8127242832897501,3.658312522208941,1.8788983800237544,169.11414169683817
6,94,72,0.2032230910860872,-2.6794591333795825,9.559624954744384,2.0035963271738657,3.6780740506672847,2.374816389219784,10.531221330880784
39,93,64,0.7617981913776972,-1.857080983081028,8.539127553248587,1.6365372325375367,2.7440966094848127,2.1147398671316413,49.9674113357941
91,38,74,0.3865405068230279,-1.8512555504438335,10.369948875651096,1.0493317395758108,4.144424611205236,1.5039586634716047,137.33940460515967
85,98,66,0.5112754622007512,-2.522863769603303,9.880201489518589,1.4488698282943482,3.968434545512425,1.6115444455770174,168.89123213471504
94,17,51,0.4923254800011819,-3.866304505581207,8.880863376289877,1.1675531941395956,4.315250582545605,1.660629280921444,284.89651464115536
12,58,61,0.5772790292331312,-1.911009505923384,7.905421402486512,1.6586268055769218,2.967377534487588,2.322310813047685,3.984380190456241
97,16,22,0.8655771456245522,-1.841719694060376,5.065457005340187,2.2780012216293315,2.193580387092127,1.6135692112065143,142.779873733832
30,13,25,0.9807393435834294,-3.910039245141124,6.09066414308307,1.638609968824404,3.728530910492173,2.0870293145342385,102.70219986673571
78,30,67,0.4075842085738169,-2.2877217426879684,7.352795783336682,1.763444836653168,2.861982288877468,1.7729804177915283,151.06013281646858
94,23,81,0.8275189221063031,-3.6404413532186313,8.79439429605111,1.537495694229419,4.403150124538946,1.70415686206579,271.4757084791097
38,98,54,0.7645277946547177,-2.092079062941211,8.10966284172244,0.6023310128909518,3.505429867758899,1.872835549987271,60.588143211603914
11,59,5,0.5735289514555733,-1.5082863002891918,6.305476207676236,0.9657171137521884,2.3852803052062943,2.3103104744529523,15.616790722920006
72,44,34,0.9560471436119332,-4.409921984011822,4.051714862317684,1.4840034588641655,3.420765402406596,1.837707212718054,249.01957908313952
62,97,21,0.2004745155284027,-1.8079024026272044,7.969913775206511,1.1204705674894095,3.18841647964558,1.8596954613957006,91.18091866940667
79,2,42,0.1092642103096214,-2.632108399204026,6.285007908497945,0.8635271955223884,3.111862447912087,1.7471145873371308,170.1796522216179
33,36,14,0.8539619669554221,-1.5798521425055363,9.87686640568428,1.5082656838368766,3.524873417690314,2.109601481328418,47.8427626815677
40,42,85,0.4391498166337483,-3.1049714474207173,4.191570122163868,1.1456195868957006,2.354985350835779,2.10865897874729,98.85831593506319
93,39,59,0.8469688542070605,-1.957836208285879,8.678622490446326,1.0162152863468294,3.501737707534748,1.5544322764607919,144.64464514558458
25,89,11,0.8930902051954149,-4.312817794205168,11.531793900048523,1.4279708348807616,5.50467288593668,2.366778206165981,81.86644295032056
40,54,48,0.0624575936190714,-3.4941628497651127,5.395274136891996,0.7665685161643463,3.0072474746655438,2.1254420843301216,107.6788094222843
14,86,41,0.8834647629860607,-4.29895038674637,7.773195926004763,2.3554914661508146,3.863436866453592,2.39376026620752,47.0158498720517
77,38,37,0.4483190553694222,-1.5739705995627884,4.731375934537105,2.235404195838478,2.1380177809514107,1.6888123033877533,98.79341646714867
28,14,81,0.5104324890042322,-2.04907827818449,9.005455298090821,1.9152411714810704,3.329197546144403,2.1712393775927503,50.46727656249882
68,3,44,0.6265925110932102,-1.9423577362620883,8.404253444769804,0.7124276551769124,3.5204481102435388,1.7767441812180378,101.64836609925588
53,92,34,0.9263826067300868,-1.6861043056983176,7.258924193702659,2.051754508939386,2.9098764406231954,2.0094452142378296,78.95426540640628
40,85,29,0.019116094429764,-4.244689541640644,8.17101617178993,2.115914656218038,3.888553156617209,2.0579015519179737,134.47444732728775
86,24,87,0.4768434683178171,-3.34320722246,11.172597267752082,2.035529235428675,4.591608087695655,1.6689774856896413,229.9058204335058
28,12,29,0.6877220424305607,-4.286895332867994,5.570354418488536,0.7279317742384823,3.641270863625352,2.4275400798645435,92.29039706050395
27,81,77,0.7227069576982285,-3.867620695349914,4.180516093642778,1.7878159141355294,2.6357275804666904,2.317112470343169,71.41940571819345
66,32,5,0.692532431537108,-3.811902668886983,10.893319077592809,2.168649591498797,4.791433148684586,1.8073976467832158,205.68868789903797
41,15,66,0.1344351294081218,-3.092678366857264,8.616936659103253,1.6547068024393354,3.5952572802357388,2.2101213922163945,105.12406991838043
16,41,79,0.2993955883716812,-3.694313497639072,11.12526764369474,1.792814750456178,4.551664785117885,2.2991924626978446,45.88057498418906
59,65,6,0.3587155254170134,-4.197065679546717,8.775561787305382,1.4167269588526124,3.9586127566173888,1.7061875464822147,198.4364536607294
17,54,51,0.804437207679505,-3.997526732717677,10.48128871967762,1.5574146397681052,4.611665633024475,2.2291913689082596,56.94605965348091
27,98,13,0.278759872414553,-4.058173309343728,7.437386906841183,0.5687537167034504,3.805510099316567,2.0429208078974144,79.84381419739182
93,41,72,0.2107049638672031,-1.5807696062631051,9.99887945030615,1.7779260439465692,3.417282173943499,1.534848651595869,114.96399531924357
34,33,14,0.9574480190380962,-2.2221224792445797,11.304331735118849,0.6628944257823184,4.56571295536373,2.1618418379189555,64.41305483356172
21,29,20,0.0088632851134689,-1.596715604191314,8.57698370977765,1.3700291886804468,2.793526994710058,2.4576437312275283,20.553375034567832
66,12,34,0.9978208556819782,-3.1807785404762745,5.446281204499036,1.0853101953348157,2.5939816451240336,1.8726927373764162,169.41289659798045
88,12,65,0.6768212988573956,-3.6648945550120304,6.150380920241585,1.5908559004234262,3.1107672045480856,1.5980899471191137,251.22566764972996
93,17,90,0.8284692994491171,-2.10512040837244,5.589156615179246,0.7668326710464142,2.74052164235571,1.6529405581183487,158.9531082950772
90,31,1,0.2946193963461931,-3.5212382458765594,5.974856220765863,1.8832868039466364,3.111529732829612,1.3788864690992115,253.3509462916249
17,95,34,0.0143152776670599,-3.601849878883955,6.451323594808291,2.0900230738569405,3.0065514764092023,2.3535614558108566,40.909499273294244
63,98,81,0.73786951856153,-3.8024820233765055,8.441070294025508,0.826708899486313,4.395640715948438,1.9470865193886968,197.46879075046172
23,38,77,0.8341445970006758,-4.110963065327294,8.703933035710662,0.7086261747037643,4.2655723745797625,2.1221413754220158,71.96876251803195
53,45,19,0.7404761319535191,-3.730610816949702,7.411997977934889,0.7910309655747183,3.924175937466181,2.084375404320693,154.1266364535955
16,28,81,0.1428502873008386,-3.434040754578337,8.923366238566683,2.2542551237970034,3.741502911865189,2.3738496407494414,44.95856764475744
65,61,9,0.7534279222569691,-2.4780173755628088,4.652599404890927,1.5563785235127123,2.177298589016825,1.80847120860992,134.60009027640965
23,92,24,0.768922782107641,-4.312305473341645,4.70230589646528,1.4345219920150052,3.0045884804610576,2.3332781866106287,74.26731161459429
80,61,65,0.6585405156700549,-3.868479181003971,5.374635682861268,0.7134236382047086,3.4297517781487445,1.9270692857804397,247.89106683349405
13,56,24,0.7661159327955862,-2.072929079124971,8.144619984322759,1.7991120135139236,3.261551846552141,2.3881866255058495,23.702544924552562
75,15,53,0.8459214396777321,-4.059234229248688,5.7119574295865085,2.23599918379018,3.368293760540473,1.7748220586300336,247.01958179123702
32,55,32,0.6136041142374584,-3.472064560432435,6.266275227940619,2.156371738646906,3.1709916727569407,2.1340639100459757,89.76706052345646
82,9,35,0.088604713969679,-1.90602323442558,7.2025026893839525,1.7521094179616026,2.459364795755221,1.5950155630535208,123.19998498290144
99,29,94,0.4876278096672108,-4.035224066569672,10.49492899208304,0.6505574333033473,5.304102585420592,1.5930335816544245,315.45179496907446
56,24,13,0.077649334671605,-4.251789493145431,4.110897087302881,0.7247940543520259,3.071824848857485,1.8543916174091133,190.91088870814718
87,83,64,0.4075430310324308,-3.0463860147599675,9.19503056189298,0.5986179742196494,4.201028593608839,1.637156623721939,206.66777156736572
20,4,79,0.4071064891256276,-3.592741466164391,9.351012248325482,1.0149584329849386,4.204751687379662,2.252234255323488,42.87711104115722
73,64,53,0.0660098441402415,-2.8097749065484376,10.389246242853092,0.7713229343207555,4.515655891685317,1.8178979825746393,166.27365356321712
16,93,51,0.3488205339694793,-2.0885853285495743,11.462023512482508,1.0200960805048678,4.086282510340531,2.373366210528695,31.25356641086553
29,48,2,0.1109980987913148,-4.08855453554177,4.161102791594319,1.2701161114379234,2.962795054819249,2.31375399442579,83.03980304685989
56,2,98,0.8082352100092222,-2.757902746337145,5.2302696441057295,2.385965568142272,2.059945742689637,1.8889983601145253,118.50538951235441
89,44,40,0.9476880259644708,-2.983473718830408,11.089370352447943,1.720752119563384,4.606260676220353,1.5830125064706628,215.51910008575106
57,13,5,0.0723164752579386,-4.0677636419604015,7.668148497496123,2.169947571365925,3.48488205695772,1.8321236284217692,195.77749942195283
27,29,24,0.9551152072917014,-2.628004543413053,8.516725111467707,1.9207030014246644,3.5729891753351954,2.185570673992389,56.86886667609899
20,67,12,0.5225765993367452,-3.679078746417685,9.304217629785178,0.7250062610532635,4.641621288574885,2.337730049304485,55.2252452365373
61,17,97,0.2995656779538739,-3.0364970443679624,9.432532835965098,1.9718408127478977,4.04449054868261,1.9656988616645352,147.26657355963238
43,61,7,0.0768620752761635,-4.253183027168815,11.453923226532066,1.0501977631182489,5.379973167754624,1.9777834675822372,153.18387823034814
57,36,20,0.5006242680704178,-3.121247828359131,11.975595339293356,1.7782156939894127,4.95976670987038,2.016960592010566,139.09908007755368
46,24,97,0.7945155444907487,-3.580609595871539,9.761259687447522,1.181923947285977,4.298831960992775,2.1755637858804953,127.77047309482137
62,47,67,0.7070864772666982,-2.032856366443937,6.297769673641207,2.495344526529318,2.593779225852314,1.92134349032237,98.41595816470912
43,64,24,0.0502260114639737,-4.329063819007895,11.038019218354748,1.0271029589935556,4.697649923268906,2.2576795812558066,144.15315233257803
18,52,78,0.0729018353679035,-3.2441781752450103,4.393767316326093,1.0582609415485391,2.4740521766340646,2.2426210800896427,47.32951730350213
99,78,67,0.4028732826326371,-3.124705727605686,5.84864682299597,2.3613445111247966,3.05102574163618,1.3855345296688584,255.60008591871815
9,72,44,0.2952904940479433,-2.324981771102644,11.17908573970972,0.5492888092726453,4.326382357418994,2.2321279751095724,18.355265117519185
39,14,59,0.2323843230560478,-2.777137274729367,6.04953211551484,1.8933779757463935,2.3966770043683754,2.2596044311489183,85.38491546092482
91,48,11,0.2810044989087136,-2.498362988417457,5.765208476973988,1.950652781471756,2.9696174155219706,1.6554365656354055,180.42176921221315
97,87,31,0.8034827432968846,-2.168852143044732,5.105002345121978,2.1727571548207987,2.357288460753959,1.5244415329089545,160.48697225678794
79,67,95,0.929228053631854,-1.9133910790254336,10.872894061175332,2.4488786212769504,3.9832673751317262,1.737996862631982,125.34186508014321
22,11,91,0.4051026945275664,-3.5583735098325886,8.000466073528694,2.451203838313305,3.37766482079736,2.167451095270162,62.23818778798955
80,58,12,0.9061110021324972,-2.8859318839082917,9.399145624433238,0.6305535151329278,4.195428152185927,1.9445751979616825,183.79724100217754
13,36,30,0.3214957012478819,-1.9796757646824004,5.912531072600237,2.143678645505805,2.420558462854497,2.3829221181975226,36.55416579192127
78,60,77,0.4764369863437916,-1.5316466071048307,10.064323368089733,1.7926198673147626,3.356778407115543,1.7309394794604893,97.06851282516986
62,42,19,0.2260289978159997,-1.8314420668687104,10.080044359696789,1.7946842687461824,3.5862922435842526,1.952576662389869,87.08057126621212
21,69,17,0.640476042175844,-3.3855982121268697,6.500784199266401,0.7566998532293896,3.1170886356457714,2.3381009231736716,54.74626198270371
11,38,92,0.9789811151748088,-3.914500448344049,7.285461064082263,1.8003743328913069,3.6199198369263175,2.412388402427913,40.18983249141141
50,55,59,0.6034930960433786,-3.0318223877802337,5.677522219441607,2.464965161202496,2.878111149760378,1.9209525544554689,121.83924756389818
17,62,62,0.3578140841135488,-2.2750756444918734,11.812488186583234,2.323637139078894,4.075461042568878,2.3771468357136,23.749638873502644
44,45,5,0.6478174459905284,-3.022292787740107,9.164820616467292,1.378261321609701,4.328952347598654,2.2482024496475033,110.98085080132779
46,87,31,0.1229206784653875,-3.0504574100589945,11.476351045724124,0.5798959465721887,4.472182853765924,2.174542004615498,108.91611226247602
13,10,92,0.8886590802653986,-1.9853087367545983,6.427084349033065,1.2245869800004097,2.714162241479098,2.5293186626639397,30.01369974333555
54,61,42,0.5030839507798364,-3.415788662798441,10.25512730397512,2.15278062320111,4.131319934026849,1.9088784323568815,152.9623105614659
31,76,1,0.449349742039642,-1.9206159755650631,10.126869151077935,1.902998202930332,3.63460630289273,2.0910395179741417,45.39466671571981
70,97,59,0.5858647884535192,-3.2795855971448296,9.533245214932332,1.4186873111879128,4.4209517763735855,1.787421307990035,190.06187524878604
9,24,22,0.6247838627894025,-3.5153006829649818,11.725111802134403,0.6102030703176622,4.867200486748902,2.4155724912288696,25.649442469984887
33,70,82,0.071775806226513,-3.1380302664009028,7.148442688850524,1.3537894556466052,3.2459104965229426,2.2794191518470948,87.10786740859494
41,51,30,0.6826172212234024,-2.2126591239753948,5.045738588718058,1.438049879435767,2.5103381229853903,1.920753537028518,74.99888335286532
